/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
479.0882577315763,474.4112284583082,851.9753647004559,1465.7643708710511,462.9705657378197,947.7181307270861,440.2915038544369,1195.5409570442764,691.9177032955178,293.05313686336825
454.74842257872126,457.8779497975411,843.9061649960975,1384.1998238066567,448.6301483718954,920.1996198279849,429.417241664314,1059.6465553470534,662.9791300527206,293.59611674923696
452.1284761710206,457.8005454433346,850.6767979041563,1331.8054689670228,448.09969830778016,925.7698942742288,427.91545517158136,1065.6531702441514,661.1939189737229,275.7853934168951
438.5288920625211,437.3379456275899,800.8827953592679,1212.7345701446616,425.2037454160391,884.6881953695855,398.09379222058305,969.8817042341302,609.6798028719545,247.49124553621752
418.70311279134705,418.48121359592136,778.1131502158364,1093.364001597811,410.16163946695235,865.4319576244822,390.8795153214181,965.8927979641883,578.4448712892188,241.49550938235853
413.52648404847747,408.87950889227886,775.6324078507757,1011.2269581735594,409.3525468275012,857.7164568073194,382.79953184450517,958.8880172014022,563.7175555340752,237.77406085378337
405.7187095327322,406.46759042128247,771.8245686589346,995.2886773389273,400.2967641054247,843.754355938393,376.37655352898224,956.5441640324899,549.2466264520724,235.79799732889617
405.4754668256694,384.8336258022139,739.7061411916627,973.3650964422789,381.76751749273274,832.0210871308873,368.666549263106,932.4475595602714,512.4261343140844,225.334869137541
397.4024108566713,383.2392965561724,736.7742239556487,965.5932479605901,375.9108681015215,819.0857527786764,360.00743787081257,921.7523576645492,499.9722651061246,222.84303732442532
396.0435990715298,383.29766799298125,718.0508709498519,970.8717748994192,370.8978643524941,809.6681369125936,354.69213306711015,920.1342735551063,496.5735832959765,220.6904357486621
385.60353620575063,380.7267471332236,704.6775708971877,969.9800640423998,367.0701779486335,801.4023703831965,345.50373483485976,922.5456433696993,492.18684335424655,210.19518486672416
399.6546449931784,405.3296017707546,713.2694346586936,981.0140358898634,379.34293726515125,810.3908434017551,358.36986371956675,946.2932839617429,500.0156723246678,216.56944085129408
388.18623860913414,395.4122075774229,698.4937062636177,970.7709478475058,370.77060929473396,805.1827071293264,353.6725571334327,922.322403793529,495.7816110869618,215.03750967881993
359.84583059792925,375.22948703782714,675.4271817261988,948.4622922130351,355.445140149123,782.2813629042606,342.68896465375303,920.1876327210487,487.02549704248656,203.0123539835556
350.3767391305794,363.19119607656023,647.9120494733578,942.4545756179143,346.6373718067242,764.0269188126837,334.1508469528687,919.6683889583837,482.1415863240301,204.12042206447546
304.74825920196264,329.4729221687543,571.4605408413822,902.0544727043028,305.7580931448831,715.2562578131019,298.8836041730119,869.5629995367328,462.28304860035564,191.5007742055958
272.08054444822227,311.47937128686544,537.6764079053825,875.9178805389707,288.62330483201436,667.6200866868619,273.62416807765754,860.5427374352325,449.4616367157581,179.0537759337999
258.8114902879772,301.58346490569494,509.18432837903185,845.5626831796762,282.3753696262769,650.2409532812378,252.33092795382365,846.828611250059,441.78187803425647,170.3059003300981
