/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
2348.8617200674535,2327.944862155389,2236.5793780687395,2328.526970954357,185.6666666666668,2289.969681657403,
2348.8617200674535,2327.944862155389,2236.5793780687395,2328.526970954357,185.6666666666668,2289.969681657403,
2346.192893401015,2326.4431239388796,2230.8080808080813,2328.215767634855,183.06818181818187,2287.366003062787,
2346.192893401015,2326.4431239388796,2230.8080808080813,2328.215767634855,183.06818181818187,2287.366003062787,
2346.5822784810125,2325.8723404255315,2236.180904522613,2327.1875,181.8702290076335,2287.962726576462,
2346.582278481013,2325.8723404255315,2236.180904522613,2327.1875,181.87022900763367,2287.962726576462,
2347.3728106755634,2325.8105802047785,2233.106960950764,2327.3993808049536,185.29197080291982,2288.3049121913973,
2347.3728106755634,2325.8105802047785,2233.106960950764,2327.3993808049536,185.29197080291982,2288.3049121913973,
2347.7481234361967,2323.636363636364,2240.01677852349,2327.577319587629,177.10937500000009,2288.58418367347,
2347.7481234361967,2323.636363636364,2240.01677852349,2327.577319587629,177.10937500000009,2288.58418367347,
2347.7481234361967,2323.636363636364,2240.01677852349,2327.577319587629,177.10937500000009,2288.58418367347,
2347.6070528967257,2324.348958333334,2252.983870967742,2327.9774127310056,178.37209302325584,2290.3352806705616,
2347.6070528967257,2324.348958333334,2252.983870967742,2327.9774127310056,178.37209302325584,2290.3352806705616,
2347.6289517470877,2323.838737949168,2257.416267942584,2328.0040733197557,178.28125,2291.131072874494,
2347.6289517470877,2323.838737949168,2257.416267942584,2328.0040733197557,178.28125,2291.131072874494,
2348.3763530391343,2323.684210526316,2255.4032258064517,2327.878787878788,173.08000000000007,2291.116173120729,
2348.3763530391343,2323.684210526316,2255.4032258064517,2327.878787878788,173.08000000000007,2291.116173120729,
2348.258706467662,2322.9074889867843,2246.733668341709,2328.507462686567,164.52586206896558,2290.0836926198326,
2348.258706467662,2322.9074889867843,2246.733668341709,2328.507462686567,164.52586206896558,2290.0836926198326,
2348.238255033557,2323.303964757709,2249.5024875621893,2327.322350218929,157.61061946902672,2290.2287166454894,
