/ && GET,/cart && GET,/cart/checkout && POST,^/product/[0-9][[:alnum:]]*$ && GET,/unknown,avg,/unknown2
350.5813953488368,217.09183673469408,318.12500000000006,4.63684210526316,208.91304347826082,241.19507908611612,
363.25041362530413,226.95549121913976,359.70444766913056,4.664437243027566,217.66327446221305,246.79321412149773,
323.07918032786944,237.2111208077733,367.03283734585284,4.674478474212571,226.6801268406261,248.53487701973194,
318.0245355191259,237.57203544880642,366.80754379608214,4.679980832217682,226.7116372360859,248.37998992039175,
292.0968707482999,246.38463361010506,446.1294490475666,4.7035421611551875,247.0378118070722,284.49126765976024,
250.0594007490638,283.3238475077799,495.23851754384555,4.687603041532411,279.33388007568766,319.20739487768105,
247.1712147939903,291.4589015570354,614.8493840841517,4.681827530749542,284.4958116589739,345.06593986778364,
246.52780966097592,291.909675998354,612.8602991277892,4.680744838162003,284.1064943594493,344.3499447178827,
278.8247663172702,242.91736696789405,682.4378140660082,4.6951248820725295,249.38680198618954,353.83286551582637,
277.2725168934557,242.6205507571942,682.0597702831232,4.7129130434782605,248.8428777355522,352.9321714554865,
275.76675664809625,242.33063693185866,681.1543794097835,4.739130434782608,248.31678880957156,352.17264611161625,
240.24312129422833,207.5219365150199,664.1147577243711,4.815384615384616,237.78963805649448,312.26403210582777,
236.3816053926137,198.33333333333331,642.7386973180079,4.815384615384616,233.00000000000014,294.2598606912471,
240.6875555555555,193.80281690140833,676.528888888889,4.9173913043478255,215.26315789473676,302.7067491430608,
247.47780318005078,203.08798782185093,703.7532431902093,7.7169535726375695,238.87347532701534,345.9810613643762,
261.3742039733546,221.18961517527345,727.011919089339,8.357206397449934,254.11745373720387,370.0874412935391,
259.1551993802067,221.9235508272391,725.8999291813121,8.43153770753298,258.05461783454615,370.4717988501113,
250.36666018734473,259.9305954182533,745.862142959325,8.035348488633511,315.8626969067971,401.1772040998726,
249.66093798056534,261.27570751282326,745.8125826928504,8.124756834237738,319.7816780145645,401.5842990395214,
246.74245063517935,355.8160645402328,743.1862892210506,4.971428571428573,374.1659103321782,423.0907155875492,
249.77316221318267,409.51958049225067,755.2749055227662,4.819058565287937,452.14590651450885,453.33481722744716,
244.96309535007686,430.0991221440621,768.8996856104634,4.925485004953055,485.8817399984526,471.08006611761977,
